Freq.	V(vout)
5.91433398486070e+01	3.74763296973938e-02,1.43586922990909e-01
5.95547143094455e+01	3.97603185503636e-02,1.49057398126245e-01
5.99689501059384e+01	4.21065580424652e-02,1.54507844174287e-01
6.03860671402492e+01	4.45151147269726e-02,1.59937552359508e-01
6.08060854529716e+01	4.69860478515816e-02,1.65345807116311e-01
6.12290252240928e+01	4.95194091779329e-02,1.70731886098718e-01
6.16549067739631e+01	5.21152427980696e-02,1.76095060193203e-01
6.20837505642718e+01	5.47735849478416e-02,1.81434593534857e-01
6.25155771990304e+01	5.74944638172707e-02,1.86749743526999e-01
6.29504074255629e+01	6.02778993578948e-02,1.92039760864401e-01
6.33882621355023e+01	6.31239030871174e-02,1.97303889560270e-01
6.38291623657942e+01	6.60324778895914e-02,2.02541366977148e-01
6.42731292997079e+01	6.90036178156724e-02,2.07751423861882e-01
6.47201842678540e+01	7.20373078769827e-02,2.12933284384821e-01
6.51703487492091e+01	7.51335238391323e-02,2.18086166183406e-01
6.56236443721481e+01	7.82922320116471e-02,2.23209280410301e-01
6.60800929154829e+01	8.15133890351668e-02,2.28301831786237e-01
6.65397163095091e+01	8.47969416659711e-02,2.33363018657739e-01
6.70025366370598e+01	8.81428265579103e-02,2.38392033059880e-01
6.74685761345660e+01	9.15509700418117e-02,2.43388060784241e-01
6.79378571931255e+01	9.50212879024476e-02,2.48350281452246e-01
6.84104023595785e+01	9.85536851531554e-02,2.53277868594021e-01
6.88862343375909e+01	1.02148055808203e-01,2.58169989732967e-01
6.93653759887448e+01	1.05804282653008e-01,2.63025806476190e-01
6.98478503336377e+01	1.09522237012312e-01,2.67844474610960e-01
7.03336805529875e+01	1.13301778516435e-01,2.72625144207389e-01
7.08228899887471e+01	1.17142754865736e-01,2.77366959727442e-01
7.13155021452253e+01	1.21045001593396e-01,2.82069060140505e-01
7.18115406902165e+01	1.25008341826680e-01,2.86730579045617e-01
7.23110294561374e+01	1.29032586046819e-01,2.91350644800569e-01
7.28139924411724e+01	1.33117531847653e-01,2.95928380658004e-01
7.33204538104265e+01	1.37262963693215e-01,3.00462904908692e-01
7.38304378970863e+01	1.41468652674408e-01,3.04953331032119e-01
7.43439692035890e+01	1.45734356264969e-01,3.09398767854562e-01
7.48610724027997e+01	1.50059818076879e-01,3.13798319714780e-01
7.53817723391970e+01	1.54444767615438e-01,3.18151086637485e-01
7.59060940300665e+01	1.58888920034182e-01,3.22456164514727e-01
7.64340626667026e+01	1.63391975889866e-01,3.26712645295334e-01
7.69657036156192e+01	1.67953620897710e-01,3.30919617182550e-01
7.75010424197683e+01	1.72573525687154e-01,3.35076164839989e-01
7.80401047997669e+01	1.77251345558323e-01,3.39181369606045e-01
7.85829166551332e+01	1.81986720239473e-01,3.43234309716876e-01
7.91295040655310e+01	1.86779273645633e-01,3.47234060538078e-01
7.96798932920221e+01	1.91628613638717e-01,3.51179694805153e-01
8.02341107783288e+01	1.96534331789363e-01,3.55070282872895e-01
8.07921831521038e+01	2.01496003140758e-01,3.58904892973768e-01
8.13541372262099e+01	2.06513185974736e-01,3.62682591485393e-01
8.19200000000079e+01	2.11585421580434e-01,3.66402443207208e-01
8.24897986606544e+01	2.16712234025781e-01,3.70063511646392e-01
8.30635605844072e+01	2.21893129932137e-01,3.73664859313114e-01
8.36413133379414e+01	2.27127598252374e-01,3.77205548025182e-01
8.42230846796731e+01	2.32415110052715e-01,3.80684639222126e-01
8.48089025610939e+01	2.37755118298653e-01,3.84101194288774e-01
8.53987951281130e+01	2.43147057645266e-01,3.87454274888348e-01
8.59927907224100e+01	2.48590344232265e-01,3.90742943305119e-01
8.65909178827967e+01	2.54084375484115e-01,3.93966262796612e-01
8.71932053465877e+01	2.59628529915565e-01,3.97123297955388e-01
8.77996820509817e+01	2.65222166942933e-01,4.00213115080386e-01
8.84103771344513e+01	2.70864626701519e-01,4.03234782557818e-01
8.90253199381434e+01	2.76555229869476e-01,4.06187371251566e-01
8.96445400072885e+01	2.82293277498526e-01,4.09069954903081e-01
9.02680670926208e+01	2.88078050851878e-01,4.11881610540682e-01
9.08959311518067e+01	2.93908811249716e-01,4.14621418898229e-01
9.15281623508852e+01	2.99784799922649e-01,4.17288464843079e-01
9.21647910657163e+01	3.05705237873475e-01,4.19881837813230e-01
9.28058478834409e+01	3.11669325747671e-01,4.22400632263546e-01
9.34513636039504e+01	3.17676243712963e-01,4.24843948120966e-01
9.41013692413663e+01	3.23725151348385e-01,4.27210891248531e-01
9.47558960255304e+01	3.29815187543198e-01,4.29500573918113e-01
9.54149754035053e+01	3.35945470406073e-01,4.31712115291664e-01
9.60786390410850e+01	3.42115097184900e-01,4.33844641910819e-01
9.67469188243167e+01	3.48323144197649e-01,4.35897288194653e-01
9.74198468610325e+01	3.54568666774634e-01,4.37869196945396e-01
9.80974554823923e+01	3.60850699212590e-01,4.39759519861863e-01
9.87797772444369e+01	3.67168254740940e-01,4.41567418060393e-01
9.94668449296521e+01	3.73520325500633e-01,4.43292062602996e-01
1.00158691548544e+02	3.79905882535940e-01,4.44932635032482e-01
1.00855350341226e+02	3.86323875799572e-01,4.46488327914256e-01
1.01556854779012e+02	3.92773234171505e-01,4.47958345384479e-01
1.02263238566030e+02	3.99252865491863e-01,4.49341903704287e-01
1.02974535640838e+02	4.05761656608247e-01,4.50638231819712e-01
1.03690780178056e+02	4.12298473437829e-01,4.51846571926965e-01
1.04412006590004e+02	4.18862161044588e-01,4.52966180042704e-01
1.05138249528364e+02	4.25451543732019e-01,4.53996326578893e-01
1.05869543885834e+02	4.32065425151639e-01,4.54936296921869e-01
1.06605924797814e+02	4.38702588427628e-01,4.55785392015161e-01
1.07347427644088e+02	4.45361796297898e-01,4.56542928945660e-01
1.08094088050526e+02	4.52041791271922e-01,4.57208241532662e-01
1.08845941890797e+02	4.58741295805575e-01,4.57780680919319e-01
1.09603025288089e+02	4.65459012493301e-01,4.58259616166022e-01
1.10365374616848e+02	4.72193624277845e-01,4.58644434845191e-01
1.11133026504524e+02	4.78943794677818e-01,4.58934543636984e-01
1.11906017833331e+02	4.85708168033335e-01,4.59129368925369e-01
1.12684385742019e+02	4.92485369769918e-01,4.59228357394017e-01
1.13468167627658e+02	4.99274006680919e-01,4.59230976621465e-01
1.14257401147437e+02	5.06072667228600e-01,4.59136715674953e-01
1.15052124220468e+02	5.12879921864080e-01,4.58945085702360e-01
1.15852375029616e+02	5.19694323366287e-01,4.58655620521638e-01
1.16658192023324e+02	5.26514407200040e-01,4.58267877207107e-01
1.17469613917468e+02	5.33338691893397e-01,4.57781436672015e-01
1.18286679697215e+02	5.40165679434336e-01,4.57195904246693e-01
1.19109428618892e+02	5.46993855686869e-01,4.56510910251676e-01
1.19937900211878e+02	5.53821690826615e-01,4.55726110565125e-01
1.20772134280499e+02	5.60647639795869e-01,4.54841187183867e-01
1.21612170905944e+02	5.67470142778183e-01,4.53855848777404e-01
1.22458050448187e+02	5.74287625692410e-01,4.52769831234168e-01
1.23309813547927e+02	5.81098500706200e-01,4.51582898199369e-01
1.24167501128544e+02	5.87901166768859e-01,4.50294841603696e-01
1.25031154398062e+02	5.94694010163478e-01,4.48905482182210e-01
1.25900814851127e+02	6.01475405078213e-01,4.47414669982675e-01
1.26776524271005e+02	6.08243714196573e-01,4.45822284862664e-01
1.27658324731589e+02	6.14997289306545e-01,4.44128236974679e-01
1.28546258599417e+02	6.21734471928319e-01,4.42332467238604e-01
1.29440368535709e+02	6.28453593960447e-01,4.40434947800770e-01
1.30340697498419e+02	6.35152978344119e-01,4.38435682478894e-01
1.31247288744297e+02	6.41830939745298e-01,4.36334707192214e-01
1.32160185830967e+02	6.48485785254398e-01,4.34132090376091e-01
1.33079432619019e+02	6.55115815103158e-01,4.31827933380377e-01
1.34005073274121e+02	6.61719323398333e-01,4.29422370850848e-01
1.34937152269133e+02	6.68294598871811e-01,4.26915571093028e-01
1.35875714386252e+02	6.74839925646732e-01,4.24307736417685e-01
1.36820804719158e+02	6.81353584019122e-01,4.21599103467364e-01
1.37772468675183e+02	6.87833851254586e-01,4.18789943523269e-01
1.38730751977491e+02	6.94279002399528e-01,4.15880562791845e-01
1.39695700667276e+02	7.00687311106342e-01,4.12871302670429e-01
1.40667361105976e+02	7.07057050472035e-01,4.09762539991344e-01
1.41645779977495e+02	7.13386493889636e-01,4.06554687243819e-01
1.42631004290452e+02	7.19673915911798e-01,4.03248192773154e-01
1.43623081380434e+02	7.25917593125921e-01,3.99843540956554e-01
1.44622058912276e+02	7.32115805040123e-01,3.96341252355071e-01
1.45627984882346e+02	7.38266834979322e-01,3.92741883841139e-01
1.46640907620854e+02	7.44368970990751e-01,3.89046028701171e-01
1.47660875794174e+02	7.50420506758084e-01,3.85254316712739e-01
1.48687938407179e+02	7.56419742523430e-01,3.81367414195882e-01
1.49722144805601e+02	7.62364986016404e-01,3.77386024038097e-01
1.50763544678395e+02	7.68254553389362e-01,3.73310885692598e-01
1.51812188060134e+02	7.74086770158098e-01,3.69142775149470e-01
1.52868125333406e+02	7.79859972146962e-01,3.64882504879364e-01
1.53931407231240e+02	7.85572506437662e-01,3.60530923749409e-01
1.55002084839538e+02	7.91222732320740e-01,3.56088916911045e-01
1.56080209599535e+02	7.96809022248855e-01,3.51557405659515e-01
1.57165833310268e+02	8.02329762790904e-01,3.46937347264811e-01
1.58259008131063e+02	8.07783355586042e-01,3.42229734773849e-01
1.59359786584046e+02	8.13168218296639e-01,3.37435596783748e-01
1.60468221556659e+02	8.18482785559170e-01,3.32555997186059e-01
1.61584366304209e+02	8.23725509932082e-01,3.27592034881890e-01
1.62708274452421e+02	8.28894862839613e-01,3.22544843467851e-01
1.63840000000017e+02	8.33989335510571e-01,3.17415590892829e-01
1.64979597321310e+02	8.39007439911070e-01,3.12205479085603e-01
1.66127121168816e+02	8.43947709670172e-01,3.06915743553380e-01
1.67282626675884e+02	8.48808700997480e-01,3.01547652951339e-01
1.68446169359348e+02	8.53588993591584e-01,2.96102508623348e-01
1.69617805122189e+02	8.58287191538418e-01,2.90581644114018e-01
1.70797590256227e+02	8.62901924198444e-01,2.84986424652330e-01
1.71985581444822e+02	8.67431847081721e-01,2.79318246607084e-01
1.73181835765595e+02	8.71875642709772e-01,2.73578536914496e-01
1.74386410693177e+02	8.76232021463327e-01,2.67768752478262e-01
1.75599364101965e+02	8.80499722414906e-01,2.61890379542477e-01
1.76820754268904e+02	8.84677514145257e-01,2.55944933037845e-01
1.78050639876288e+02	8.88764195542736e-01,2.49933955901619e-01
1.79289080014579e+02	8.92758596584608e-01,2.43859018371789e-01
1.80536134185243e+02	8.96659579099368e-01,2.37721717256045e-01
1.81791862303615e+02	9.00466037509187e-01,2.31523675176083e-01
1.83056324701772e+02	9.04176899551525e-01,2.25266539787900e-01
1.84329582131434e+02	9.07791126979072e-01,2.18951982978678e-01
1.85611695766883e+02	9.11307716237174e-01,2.12581700040986e-01
1.86902727207902e+02	9.14725699117856e-01,2.06157408824987e-01
1.88202738482734e+02	9.18044143389698e-01,1.99680848869427e-01
1.89511792051063e+02	9.21262153402760e-01,1.93153780512171e-01
1.90829950807012e+02	9.24378870667770e-01,1.86577983981125e-01
1.92157278082172e+02	9.27393474408936e-01,1.79955258466371e-01
1.93493837648635e+02	9.30305182089612e-01,1.73287421174410e-01
1.94839693722067e+02	9.33113249910212e-01,1.66576306365403e-01
1.96194910964786e+02	9.35816973277725e-01,1.59823764374356e-01
1.97559554488875e+02	9.38415687246268e-01,1.53031660617201e-01
1.98933689859306e+02	9.40908766928099e-01,1.46201874582748e-01
2.00317383097090e+02	9.43295627874602e-01,1.39336298811522e-01
2.01710700682453e+02	9.45575726426740e-01,1.32436837862503e-01
2.03113709558025e+02	9.47748560034596e-01,1.25505407268808e-01
2.04526477132062e+02	9.49813667545517e-01,1.18543932483393e-01
2.05949071281679e+02	9.51770629460610e-01,1.11554347815825e-01
2.07381560356113e+02	9.53619068159208e-01,1.04538595361232e-01
2.08824013180010e+02	9.55358648091037e-01,9.74986239225337e-02
2.10276499056729e+02	9.56989075935903e-01,9.04363879270599e-02
2.11739087771670e+02	9.58510100730671e-01,8.33538463386686e-02
2.13211849595630e+02	9.59921513963414e-01,7.62529615665183e-02
2.14694855288178e+02	9.61223149634612e-01,6.91356983715874e-02
2.16188176101054e+02	9.62414884285411e-01,6.20040227721099e-02
2.17691883781596e+02	9.63496636992816e-01,5.48599009490656e-02
2.19206050576180e+02	9.64468369331998e-01,4.77052981528170e-02
2.20730749233699e+02	9.65330085305665e-01,4.05421776120628e-02
2.22266053009051e+02	9.66081831240676e-01,3.33724994462626e-02
2.23812035666665e+02	9.66723695652106e-01,2.61982195825483e-02
2.25368771484040e+02	9.67255809074839e-01,1.90212886783924e-02
2.26936335255319e+02	9.67678343863125e-01,1.18436510509599e-02
2.28514802294875e+02	9.67991513958189e-01,4.66724361440385e-03
2.30104248440939e+02	9.68195574624410e-01,-2.50600517394661e-03
2.31704750059233e+02	9.68290822154313e-01,-9.67417635738065e-03
2.33316384046650e+02	9.68277593542871e-01,-1.68353615125493e-02
2.34939227834939e+02	9.68156266131520e-01,-2.39876637701426e-02
2.36573359394432e+02	9.67927257222404e-01,-3.11291988224781e-02
2.38218857237786e+02	9.67591023663367e-01,-3.82580959170282e-02
2.39875800423758e+02	9.67148061404295e-01,-4.53724988349520e-02
2.41544268561001e+02	9.66598905025319e-01,-5.24705668536124e-02
2.43224341811890e+02	9.65944127237634e-01,-5.95504756922909e-02
2.44916100896375e+02	9.65184338357487e-01,-6.66104184401120e-02
2.46619627095856e+02	9.64320185754118e-01,-7.36486064653838e-02
2.48335002257091e+02	9.63352353272328e-01,-8.06632703055246e-02
2.50062308796126e+02	9.62281560630449e-01,-8.76526605367559e-02
2.51801629702256e+02	9.61108562794506e-01,-9.46150486228473e-02
2.53553048542013e+02	9.59834149329359e-01,-1.01548727742152e-01
2.55316649463181e+02	9.58459143727694e-01,-1.08452013592267e-01
2.57092517198836e+02	9.56984402717658e-01,-1.15323245171625e-01
2.58880737071420e+02	9.55410815550096e-01,-1.22160785537471e-01
2.60681394996841e+02	9.53739303266185e-01,-1.28963022539534e-01
2.62494577488596e+02	9.51970817946482e-01,-1.35728369528950e-01
2.64320371661936e+02	9.50106341942221e-01,-1.42455266041857e-01
2.66158865238041e+02	9.48146887089883e-01,-1.49142178457238e-01
2.68010146548243e+02	9.46093493909923e-01,-1.55787600628543e-01
2.69874304538268e+02	9.43947230790649e-01,-1.62390054488686e-01
2.71751428772506e+02	9.41709193158269e-01,-1.68948090628152e-01
2.73641609438318e+02	9.39380502633999e-01,-1.75460288845765e-01
2.75544937350368e+02	9.36962306179304e-01,-1.81925258671941e-01
2.77461503954984e+02	9.34455775230216e-01,-1.88341639864144e-01
2.79391401334555e+02	9.31862104821740e-01,-1.94708102874362e-01
2.81334722211955e+02	9.29182512703331e-01,-2.01023349288410e-01
2.83291559954993e+02	9.26418238446465e-01,-2.07286112237007e-01
2.85262008580906e+02	9.23570542545257e-01,-2.13495156778436e-01
2.87246162760871e+02	9.20640705511143e-01,-2.19649280252866e-01
2.89244117824554e+02	9.17630026962605e-01,-2.25747312608224e-01
2.91255969764694e+02	9.14539824710886e-01,-2.31788116697677e-01
2.93281815241711e+02	9.11371433842713e-01,-2.37770588548827e-01
2.95321751588350e+02	9.08126205800934e-01,-2.43693657604648e-01
2.97375876814361e+02	9.04805507464052e-01,-2.49556286936355e-01
2.99444289611204e+02	9.01410720225567e-01,-2.55357473428355e-01
3.01527089356793e+02	8.97943239074048e-01,-2.61096247935431e-01
3.03624376120271e+02	8.94404471674878e-01,-2.66771675412520e-01
3.05736250666815e+02	8.90795837454469e-01,-2.72382855017182e-01
3.07862814462482e+02	8.87118766687935e-01,-2.77928920185190e-01
3.10004169679078e+02	8.83374699590982e-01,-2.83409038679490e-01
3.12160419199073e+02	8.79565085416896e-01,-2.88822412612919e-01
3.14331666620538e+02	8.75691381559426e-01,-2.94168278445047e-01
3.16518016262129e+02	8.71755052662350e-01,-2.99445906953533e-01
3.18719573168094e+02	8.67757569736515e-01,-3.04654603180455e-01
3.20936443113320e+02	8.63700409285061e-01,-3.09793706354063e-01
3.23168732608420e+02	8.59585052437593e-01,-3.14862589786407e-01
3.25416548904845e+02	8.55412984093959e-01,-3.19860660747362e-01
3.27680000000037e+02	8.51185692078351e-01,-3.24787360315561e-01
3.29959194642623e+02	8.46904666304324e-01,-3.29642163206800e-01
3.32254242337634e+02	8.42571397951410e-01,-3.34424577580389e-01
3.34565253351771e+02	8.38187378653889e-01,-3.39134144824160e-01
3.36892338718698e+02	8.33754099702286e-01,-3.43770439318566e-01
3.39235610244381e+02	8.29273051258160e-01,-3.48333068180585e-01
3.41595180512457e+02	8.24745721582671e-01,-3.52821670987998e-01
3.43971162889646e+02	8.20173596279435e-01,-3.57235919484693e-01
3.46363671531193e+02	8.15558157552118e-01,-3.61575517267565e-01
3.48772821386357e+02	8.10900883477192e-01,-3.65840199455779e-01
3.51198728203933e+02	8.06203247292279e-01,-3.70029732342912e-01
3.53641508537811e+02	8.01466716700444e-01,-3.74143913032744e-01
3.56101279752579e+02	7.96692753190788e-01,-3.78182569059342e-01
3.58578160029160e+02	7.91882811375664e-01,-3.82145557992027e-01
3.61072268370489e+02	7.87038338344824e-01,-3.86032767026017e-01
3.63583724607233e+02	7.82160773036734e-01,-3.89844112559378e-01
3.66112649403547e+02	7.77251545627336e-01,-3.93579539756895e-01
3.68659164262871e+02	7.72312076936443e-01,-3.97239022101670e-01
3.71223391533770e+02	7.67343777851960e-01,-4.00822560935026e-01
3.73805454415808e+02	7.62348048772115e-01,-4.04330184985411e-01
3.76405476965472e+02	7.57326279065795e-01,-4.07761949887001e-01
3.79023584102128e+02	7.52279846551159e-01,-4.11117937688710e-01
3.81659901614027e+02	7.47210116992545e-01,-4.14398256354117e-01
3.84314556164346e+02	7.42118443615806e-01,-4.17603039253181e-01
3.86987675297273e+02	7.37006166642048e-01,-4.20732444646223e-01
3.89679387444136e+02	7.31874612839861e-01,-4.23786655160950e-01
3.92389821929576e+02	7.26725095095958e-01,-4.26765877263034e-01
3.95119108977754e+02	7.21558912004276e-01,-4.29670340721004e-01
3.97867379718615e+02	7.16377347473426e-01,-4.32500298066006e-01
4.00634766194183e+02	7.11181670352466e-01,-4.35256024046990e-01
4.03421401364909e+02	7.05973134074903e-01,-4.37937815082068e-01
4.06227419116054e+02	7.00752976320793e-01,-4.40545988706507e-01
4.09052954264127e+02	6.95522418696866e-01,-4.43080883017941e-01
4.11898142563360e+02	6.90282666434472e-01,-4.45542856119486e-01
4.14763120712229e+02	6.85034908105246e-01,-4.47932285561189e-01
4.17648026360024e+02	6.79780315354283e-01,-4.50249567780344e-01
4.20552998113461e+02	6.74520042650649e-01,-4.52495117541365e-01
4.23478175543342e+02	6.69255227055017e-01,-4.54669367375495e-01
4.26423699191262e+02	6.63986988004214e-01,-4.56772767021046e-01
4.29389710576358e+02	6.58716427112442e-01,-4.58805782864581e-01
4.32376352202112e+02	6.53444627988939e-01,-4.60768897383469e-01
4.35383767563195e+02	6.48172656071816e-01,-4.62662608590329e-01
4.38412101152364e+02	6.42901558477811e-01,-4.64487429479796e-01
4.41461498467401e+02	6.37632363867662e-01,-4.66243887478028e-01
4.44532106018105e+02	6.32366082326859e-01,-4.67932523895264e-01
4.47624071333332e+02	6.27103705261411e-01,-4.69553893382145e-01
4.50737542968084e+02	6.21846205308407e-01,-4.71108563389653e-01
4.53872670510641e+02	6.16594536260976e-01,-4.72597113633635e-01
4.57029604589754e+02	6.11349633007396e-01,-4.74020135563755e-01
4.60208496881881e+02	6.06112411483990e-01,-4.75378231837498e-01
4.63409500118470e+02	6.00883768641485e-01,-4.76672015799468e-01
4.66632768093303e+02	5.95664582424522e-01,-4.77902110966248e-01
4.69878455669881e+02	5.90455711763935e-01,-4.79069150517170e-01
4.73146718788867e+02	5.85257996581509e-01,-4.80173776791194e-01
4.76437714475575e+02	5.80072257806820e-01,-4.81216640790245e-01
4.79751600847519e+02	5.74899297405855e-01,-4.82198401689187e-01
4.83088537122005e+02	5.69739898421026e-01,-4.83119726352634e-01
4.86448683623784e+02	5.64594825022242e-01,-4.83981288858948e-01
4.89832201792754e+02	5.59464822568687e-01,-4.84783770031453e-01
4.93239254191716e+02	5.54350617680966e-01,-4.85527856977134e-01
4.96670004514186e+02	5.49252918323203e-01,-4.86214242633085e-01
5.00124617592255e+02	5.44172413894848e-01,-4.86843625320614e-01
5.03603259404515e+02	5.39109775331718e-01,-4.87416708307451e-01
5.07106097084030e+02	5.34065655216023e-01,-4.87934199377953e-01
5.10633298926365e+02	5.29040687894975e-01,-4.88396810411559e-01
5.14185034397675e+02	5.24035489607641e-01,-4.88805256969545e-01
5.17761474142844e+02	5.19050658619709e-01,-4.89160257890198e-01
5.21362789993685e+02	5.14086775365819e-01,-4.89462534892482e-01
5.24989154977197e+02	5.09144402599124e-01,-4.89712812188267e-01
5.28640743323875e+02	5.04224085547743e-01,-4.89911816103181e-01
5.32317730476085e+02	4.99326352077769e-01,-4.90060274706180e-01
5.36020293096491e+02	4.94451712862542e-01,-4.90158917447751e-01
5.39748609076541e+02	4.89600661557814e-01,-4.90208474806926e-01
5.43502857545017e+02	4.84773674982531e-01,-4.90209677947029e-01
5.47283218876641e+02	4.79971213304878e-01,-4.90163258380261e-01
5.51089874700740e+02	4.75193720233359e-01,-4.90069947640900e-01
5.54923007909972e+02	4.70441623212487e-01,-4.89930476967488e-01
5.58782802669114e+02	4.65715333622928e-01,-4.89745576993547e-01
5.62669444423913e+02	4.61015246985679e-01,-4.89515977447192e-01
5.66583119909990e+02	4.56341743170108e-01,-4.89242406859319e-01
5.70524017161816e+02	4.51695186605493e-01,-4.88925592280491e-01
5.74492325521745e+02	4.47075926495816e-01,-4.88566259006437e-01
5.78488235649112e+02	4.42484297037577e-01,-4.88165130312072e-01
5.82511939529393e+02	4.37920617640320e-01,-4.87722927194004e-01
5.86563630483426e+02	4.33385193149636e-01,-4.87240368121481e-01
5.90643503176704e+02	4.28878314072409e-01,-4.86718168795671e-01
5.94751753628726e+02	4.24400256804041e-01,-4.86157041917201e-01
5.98888579222411e+02	4.19951283857424e-01,-4.85557696961929e-01
6.03054178713590e+02	4.15531644093487e-01,-4.84920839964700e-01
6.07248752240546e+02	4.11141572952966e-01,-4.84247173311269e-01
6.11472501333635e+02	4.06781292689336e-01,-4.83537395537973e-01
6.15725628924968e+02	4.02451012602608e-01,-4.82792201139283e-01
6.20008339358161e+02	3.98150929273775e-01,-4.82012280383060e-01
6.24320838398149e+02	3.93881226799784e-01,-4.81198319133359e-01
6.28663333241080e+02	3.89642077028774e-01,-4.80350998680743e-01
6.33036032524263e+02	3.85433639795463e-01,-4.79470995579912e-01
6.37439146336192e+02	3.81256063156417e-01,-4.78558981494656e-01
6.41872886226645e+02	3.77109483625152e-01,-4.77615623049820e-01
6.46337465216845e+02	3.72994026406789e-01,-4.76641581690368e-01
6.50833097809694e+02	3.68909805632191e-01,-4.75637513547252e-01
6.55360000000079e+02	3.64856924591375e-01,-4.74604069310067e-01
6.59918389285250e+02	3.60835475966094e-01,-4.73541894106298e-01
6.64508484675273e+02	3.56845542061418e-01,-4.72451627387075e-01
6.69130506703547e+02	3.52887195036209e-01,-4.71333902819280e-01
6.73784677437401e+02	3.48960497132338e-01,-4.70189348183868e-01
6.78471220488767e+02	3.45065500902544e-01,-4.69018585280316e-01
6.83190361024920e+02	3.41202249436820e-01,-4.67822229836953e-01
6.87942325779296e+02	3.37370776587167e-01,-4.66600891427252e-01
6.92727343062390e+02	3.33571107190709e-01,-4.65355173391656e-01
6.97545642772718e+02	3.29803257290963e-01,-4.64085672765092e-01
7.02397456407870e+02	3.26067234357258e-01,-4.62792980209815e-01
7.07283017075627e+02	3.22363037502140e-01,-4.61477679953614e-01
7.12202559505163e+02	3.18690657696738e-01,-4.60140349733139e-01
7.17156320058325e+02	3.15050077983989e-01,-4.58781560742242e-01
7.22144536740983e+02	3.11441273689647e-01,-4.57401877585229e-01
7.27167449214471e+02	3.07864212630977e-01,-4.56001858234895e-01
7.32225298807099e+02	3.04318855323180e-01,-4.54582053995096e-01
7.37318328525747e+02	3.00805155183314e-01,-4.53143009467934e-01
7.42446783067545e+02	2.97323058731804e-01,-4.51685262525247e-01
7.47610908831621e+02	2.93872505791442e-01,-4.50209344284335e-01
7.52810953930948e+02	2.90453429683804e-01,-4.48715779087811e-01
7.58047168204261e+02	2.87065757423033e-01,-4.47205084487491e-01
7.63319803228060e+02	2.83709409907041e-01,-4.45677771232057e-01
7.68629112328697e+02	2.80384302105977e-01,-4.44134343258515e-01
7.73975350594551e+02	2.77090343247989e-01,-4.42575297687284e-01
7.79358774888278e+02	2.73827437002242e-01,-4.41001124820768e-01
7.84779643859157e+02	2.70595481659177e-01,-4.39412308145291e-01
7.90238217955513e+02	2.67394370307955e-01,-4.37809324336349e-01
7.95734759437235e+02	2.64223991011112e-01,-4.36192643266967e-01
8.01269532388372e+02	2.61084226976371e-01,-4.34562728019115e-01
8.06842802729823e+02	2.57974956725600e-01,-4.32920034898076e-01
8.12454838232113e+02	2.54896054260953e-01,-4.31265013449578e-01
8.18105908528260e+02	2.51847389228137e-01,-4.29598106479678e-01
8.23796285126726e+02	2.48828827076769e-01,-4.27919750077271e-01
8.29526241424464e+02	2.45840229217942e-01,-4.26230373639051e-01
8.35296052720054e+02	2.42881453178870e-01,-4.24530399896902e-01
8.41105996226928e+02	2.39952352754681e-01,-4.22820244947601e-01
8.46956351086691e+02	2.37052778157341e-01,-4.21100318284718e-01
8.52847398382530e+02	2.34182576161760e-01,-4.19371022832595e-01
8.58779421152722e+02	2.31341590248994e-01,-4.17632754982397e-01
8.64752704404230e+02	2.28529660746628e-01,-4.15885904630071e-01
8.70767535126397e+02	2.25746624966383e-01,-4.14130855216087e-01
8.76824202304734e+02	2.22992317338836e-01,-4.12367983767008e-01
8.82922996934807e+02	2.20266569545386e-01,-4.10597660938684e-01
8.89064212036216e+02	2.17569210647485e-01,-4.08820251060975e-01
8.95248142666671e+02	2.14900067212965e-01,-4.07036112184112e-01
9.01475085936174e+02	2.12258963439838e-01,-4.05245596126287e-01
9.07745341021288e+02	2.09645721277145e-01,-4.03449048522779e-01
9.14059209179514e+02	2.07060160543300e-01,-4.01646808876189e-01
9.20416993763767e+02	2.04502099041674e-01,-3.99839210607940e-01
9.26819000236946e+02	2.01971352673515e-01,-3.98026581110906e-01
9.33265536186612e+02	1.99467735548281e-01,-3.96209241803070e-01
9.39756911339769e+02	1.96991060091368e-01,-3.94387508182167e-01
9.46293437577740e+02	1.94541137149287e-01,-3.92561689881235e-01
9.52875428951157e+02	1.92117776092266e-01,-3.90732090725046e-01
9.59503201695044e+02	1.89720784914357e-01,-3.88899008787322e-01
9.66177074244016e+02	1.87349970331069e-01,-3.87062736448666e-01
9.72897367247574e+02	1.85005137874548e-01,-3.85223560455182e-01
9.79664403585515e+02	1.82686091986331e-01,-3.83381761977705e-01
9.86478508383440e+02	1.80392636107738e-01,-3.81537616671587e-01
9.93340009028378e+02	1.78124572767834e-01,-3.79691394737033e-01
1.00024923518452e+03	1.75881703669200e-01,-3.77843360979807e-01
1.00720651880904e+03	1.73663829771261e-01,-3.75993774872457e-01
1.01421219416807e+03	1.71470751371480e-01,-3.74142890615804e-01
1.02126659785274e+03	1.69302268184270e-01,-3.72290957200797e-01
1.02837006879536e+03	1.67158179417721e-01,-3.70438218470623e-01
1.03552294828569e+03	1.65038283848172e-01,-3.68584913183050e-01
1.04272557998738e+03	1.62942379892710e-01,-3.66731275072913e-01
1.04997830995440e+03	1.60870265679497e-01,-3.64877532914810e-01
1.05728148664776e+03	1.58821739116141e-01,-3.63023910585828e-01
